location_id,image_number,date,label,orbit,filename,folder,image_dir,chemin_directory,date_satellites_S1,image_files,nouveau_chemin
0203,5,2019-03-12,0,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190312,0203,20190312,"['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VV.tif']","['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VV.tif']"
0203,6,2019-03-19,1,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190319,0203,20190319,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif']"
0203,7,2019-03-18,1,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190318,0203,20190318,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335_corrected_VV.tif']"
0203,8,2019-03-19,1,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190319,0203,20190319,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif']"
0203,9,2019-03-24,1,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190324,0203,20190324,"['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55_corrected_VV.tif']","['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55_corrected_VV.tif']"
0203,10,2019-03-25,1,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190325,0203,20190325,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VV.tif']"
0203,11,2019-03-25,1,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190325,0203,20190325,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VV.tif']"
0203,12,2019-03-30,1,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190330,0203,20190330,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VV.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VV.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VV.tif']"
0203,13,2019-03-30,1,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190330,0203,20190330,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VV.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1_corrected_VV.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB_corrected_VV.tif']"
0203,14,2019-03-31,1,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190331,0203,20190331,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VV.tif']"
0203,15,2019-03-31,1,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190331,0203,20190331,"['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VV.tif']","['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VH.tif', 'sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51_corrected_VV.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VV.tif']"
0203,16,2019-04-05,1,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190405,0203,20190405,"['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VV.tif']","['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VV.tif']"
0203,17,2019-04-12,1,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190412,0203,20190412,['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F_corrected_VH.tif'],['sen12flood\\0203\\S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F_corrected_VH.tif']
0203,18,2019-04-17,1,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0203,sen12floods_s1_source\sen12floods_s1_source_0203_20190417,0203,20190417,"['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VV.tif']","['sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VH.tif', 'sen12flood\\0203\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VV.tif']"
0073,1,2019-01-28,0,ASCENDING,S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615,0073,sen12floods_s1_source\sen12floods_s1_source_0073_20190128,0073,20190128,"['sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VH.tif', 'sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VV.tif']","['sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VH.tif', 'sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VV.tif']"
0073,2,2019-02-09,0,ASCENDING,S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74,0073,sen12floods_s1_source\sen12floods_s1_source_0073_20190209,0073,20190209,"['sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VH.tif', 'sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VV.tif']","['sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VH.tif', 'sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VV.tif']"
0037,1,2018-12-30,0,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0037,sen12floods_s1_source\sen12floods_s1_source_0037_20181230,0037,20181230,"['sen12flood\\0037\\S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597_corrected_VH.tif', 'sen12flood\\0037\\S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597_corrected_VV.tif']","['sen12flood\\0037\\S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597_corrected_VH.tif', 'sen12flood\\0037\\S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597_corrected_VV.tif']"
0037,2,2019-01-11,0,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,0037,sen12floods_s1_source\sen12floods_s1_source_0037_20190111,0037,20190111,"['sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VH.tif', 'sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VV.tif']","['sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VH.tif', 'sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VV.tif']"
0037,3,2019-01-23,0,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,0037,sen12floods_s1_source\sen12floods_s1_source_0037_20190123,0037,20190123,"['sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7_corrected_VH.tif', 'sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7_corrected_VV.tif']","['sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7_corrected_VH.tif', 'sen12flood\\0037\\S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7_corrected_VV.tif']"
0304,1,2019-01-18,0,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190118,0304,20190118,"['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif']","['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif']"
0304,2,2019-01-30,1,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190130,0304,20190130,"['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523_corrected_VV.tif']","['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523_corrected_VV.tif']"
0304,3,2019-02-05,1,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190205,0304,20190205,"['sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VH.tif', 'sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VV.tif']","['sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VH.tif', 'sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VV.tif']"
0304,4,2019-02-06,1,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190206,0304,20190206,"['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VV.tif']","['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VV.tif']"
0304,5,2019-02-11,1,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190211,0304,20190211,"['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VV.tif']","['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VV.tif']"
0304,6,2019-02-12,1,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190212,0304,20190212,"['sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif', 'sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif']","['sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif', 'sen12flood\\0304\\S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif']"
0304,7,2019-02-23,1,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190223,0304,20190223,"['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif']","['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif']"
0304,8,2019-03-07,1,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0304,sen12floods_s1_source\sen12floods_s1_source_0304_20190307,0304,20190307,"['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif']","['sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif', 'sen12flood\\0304\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif']"
0099,1,2018-12-17,0,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,0099,sen12floods_s1_source\sen12floods_s1_source_0099_20181217,0099,20181217,"['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']","['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
0099,2,2018-12-23,0,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,0099,sen12floods_s1_source\sen12floods_s1_source_0099_20181223,0099,20181223,"['sen12flood\\0099\\S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D_corrected_VH.tif', 'sen12flood\\0099\\S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D_corrected_VV.tif']","['sen12flood\\0099\\S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D_corrected_VH.tif', 'sen12flood\\0099\\S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D_corrected_VV.tif']"
0099,3,2018-12-29,0,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,0099,sen12floods_s1_source\sen12floods_s1_source_0099_20181229,0099,20181229,"['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502_corrected_VV.tif']","['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502_corrected_VV.tif']"
0099,4,2019-01-04,0,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0099,sen12floods_s1_source\sen12floods_s1_source_0099_20190104,0099,20190104,"['sen12flood\\0099\\S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7_corrected_VH.tif', 'sen12flood\\0099\\S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7_corrected_VV.tif']","['sen12flood\\0099\\S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7_corrected_VH.tif', 'sen12flood\\0099\\S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7_corrected_VV.tif']"
0099,5,2019-01-10,0,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0099,sen12floods_s1_source\sen12floods_s1_source_0099_20190110,0099,20190110,"['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD_corrected_VV.tif']","['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD_corrected_VV.tif']"
